kind,address,name,type,notes
global,DS:08BE,gearbox_display_toggle,u8,"toggled by D key; read by 0x351A (guess: shifter overlay)"
global,DS:08F4,grind_timer,u8,"ticks of shift-clash/clutch-dump effect (3 or 0x12); sets DS:64FE"
global,DS:0906,road_pos,u16,"player road position = DS address into road stream"
global,DS:0908,road_pos_prev,u16,"road_pos at start of tick"
global,DS:090A,yaw_lateral,i16,"heading used for lateral motion, clamped +-0x4B00"
global,DS:090C,view_heading,i16,"heading for road renderer (includes skid drift)"
global,DS:090E,unused_090e,i16,"reset only"
global,DS:0910,car_x,i16,"lateral position; + = left/oncoming lane; edges +0x264/-0x236; start -0x75"
global,DS:0912,sub_unit,i16,"sub-unit counter 0..89 within road unit"
global,DS:0914,steer_angle,i16,"steering angle, +-0xEC0; -road_curve = straight tracking"
global,DS:0916,cur_ratio,u16,"gear ratio of current gear (stale in neutral)"
global,DS:0919,road_curve,i16,"curve of current unit *64"
global,DS:091B,rpm,u16,"engine rpm"
global,DS:091D,rpm_smooth,u16,"rpm slewed 0x40 per PIT tick; selects engine note DS:64FC"
global,DS:091F,dash_timer,u8,"dashboard redraw countdown (read by 0x351A)"
global,DS:0920,gate_node,u8,"shift-gate node 0..15"
global,DS:0921,gate_shift_mode,u8,"1 = joystick gate shifting (O key)"
global,DS:0922,gearbox_dirty,u8,"redraw shifter"
global,DS:0923,gauges_dirty,u8,"redraw speedo/tach"
global,DS:0924,skidding,u8,"1 while grip exceeded"
global,DS:0925,accel_mag,u16,"|speed change| of last tick (brake 0x304, skid 0x30) - feeds grip load"
global,DS:0927,speed,u16,"8.8 mph; DS:0928 = mph"
global,DS:0929,run_state,u8,"0 driving,1 quit,2 stage end approach,3 crash"
global,DS:092A,stage_end_pos,u16,"road address of 0xFF stage terminator"
global,DS:0934,old_int0_vector,far ptr,"saved int 0 vector"
global,DS:0938,ending_shown,u8,"set by 0x38EB (game_flow)"
global,DS:093A,pit_tick_count,u16,"100 Hz tick counter; sim runs when low 3 bits = 0"
global,DS:093C,clock_running,u8,"set when first shift completes; cleared on crash"
global,DS:0941,oncoming_count,u8,"0..2"
global,DS:0945,oncoming_list,ent8[5],"{u16 pos,u16 sub,u16 unused,u16 type*40}; head = newest"
global,DS:0942,samedir_count,u8,"0..5"
global,DS:096D,samedir_list,ent8[5],"same layout as oncoming"
global,DS:0995,spill_slot,ent8,"unused 11th slot (receives data from removal bug)"
global,DS:099D,radar_trap,ent8,"police trap position (+0 only)"
global,DS:09A5,hazard,ent8,"+0 pos, +6 low byte type<<4, high byte lane 0..3; visual only"
global,DS:09AD,render_snapshot_objects,u8[0x68],"frame copy of DS:0945..09AC (0x2013)"
global,DS:0A05,snapshot_radar_trap_pos,u16,"frame copy of DS:099D; drives radar detector lights (0x35C6)"
global,DS:0A21,speed_limit_idx,u16,"0/2/4 from sign objects 5/6/7"
global,DS:0A23,cop_state,u8,"0 none,1 chase,2 pass traffic,3 pass player,4/5 lead+brake,6 stopped (ticket),7 trap armed"
global,DS:0A25,cop_speed,u16,"sub-units per tick"
global,DS:0A27,cop_timer,u8,"animation/delay counter"
global,DS:0A28,cop_tail_timer,u8,"ticks cop tails player before passing (0x78)"
global,DS:0A29,cop_lateral,u16,"overtaking lateral offset from DS:0A46"
global,DS:0A2B,cop_sub,u16,"cop sub-unit"
global,DS:0A2D,cop_pos,u16,"cop road position"
global,DS:0A2F,cop_block_idx,u8,"count of same-dir cars ahead of cop; blocker = samedir[idx-1]"
global,DS:0A77,fire_held,u8,"fire/shift button held (clutch)"
global,DS:0A78,gear,u8,"0 = neutral"
global,DS:0A79,throttle_in,i8,"+1 gas, -1 brake"
global,DS:0A7A,steer_in,i8,"+1 left, -1 right"
global,DS:0A7B,knob_anim,u8,"1 while knob moving"
global,DS:0A7C,shift_latch,u8,"prevents repeat keyboard shift while held"
global,DS:0A7D,knob_x,u16,"knob sprite x (DS:0A7F y)"
global,DS:0A81,knob_target_x,u16,"target (DS:0A83 y)"
global,DS:0A85,unit_advanced,u8,"1 if road unit advanced this tick (not read)"
global,DS:1433,road_anim_counter,u8,"incremented per unit advance; read by renderer"
global,DS:1447,cop_light_timer,u16,"set to 10 on chase start; renderer"
global,DS:6424,isr_busy,u8,"platform: ISR skips sim while set (pause, calibration)"
global,DS:64FC,engine_tone_div,u16,"note 0x55 divisor slot (DS:6452+0xAA); engine note in song 0xB05"
global,DS:64FE,effect_tone_div,u16,"note 0x56 slot: 0xFFFF off, 0x8E8 squeal, 0x474 grind"
global,DS:6500,radar_beep_div,u16,"note 0x57 slot = 900; radar beep song 0xB0F"
global,DS:6520,rng_index,u16,"RNG index, starts 0"
global,DS:6522,rng_table,u8[256],"RNG state"
global,DS:66E8,joystick_enabled,u8,"Ctrl-J on / Ctrl-K off"
global,DS:78E6,cars_left,u16,"lives; set 1 when player hits cop"
global,DS:7B16,stage_index,u16,"0..4"
global,DS:80A4,clock_ticks,u16,"elapsed time in sim ticks (12.5 Hz)"
global,DS:268F,car_num_gears,u8,"car +000"
global,DS:2693,car_rpm_limit,u16,"car +004"
global,DS:2697,car_grip_limit,i16,"car +008"
global,DS:2699,car_skid_drift,u8,"car +00A"
global,DS:26A1,car_gear_ratio,u16[7],"car +012"
global,DS:26AF,car_knob_xy,u16[7][2],"car +020; (node+7) indexes gate node xy at +03C"
global,DS:270B,car_gate_next,u8[144],"car +07C"
global,DS:279B,car_node_gear,u8[16],"car +10C"
global,DS:27AB,car_torque,u8[80],"car +11C; index 80 reads +16C"
global,DS:2297,sinq_table,u8[91],"tables/sim_sinq.json"
global,DS:2077,engine_note_div_table,u16[151],"tables/sim_engine_note_div.json"
global,DS:0AC5,drag_table,u8[64],"tables/sim_drag.json"
global,DS:0A86,steer_dir_table,i8[9],"tables/sim_steer_dir.json"
global,DS:0AB3,throttle_dir_table,i8[9],"tables/sim_throttle_dir.json"
global,DS:0ABC,gear_delta_table,i8[9],"tables/sim_gear_delta.json"
global,DS:0A15,trap_speed_table,u16[3],"tables/sim_trap_speed.json"
global,DS:0A1B,traffic_speed_table,u16[3],"tables/sim_traffic_speed.json"
global,DS:0A36,cop_state_jump_table,u16[8],"code pointers"
global,DS:0A46,cop_lane_curve,u8[49],"tables/sim_cop_lane_curve.json"
global,DS:2B71,road_record_curve,u8,"record table DS:2B70 +1 (curve) / +3 (object)"
